CHI ID COM,HS ID HS4,Exports,Imports
30,9603.0,0.0,1217.23
30,9608.0,0.0,168.16
31,101.0,200000.0,0.0
31,106.0,386646.66,0.0
31,601.0,440340.78,3090.32
31,602.0,180.92,2432.24
31,603.0,0.0,1142.45
31,806.0,3023451.81,0.0
31,809.0,258898.2,0.0
31,1104.0,0.0,183336.74
31,1108.0,0.0,856758.0
31,1209.0,0.0,332591.79
31,1302.0,0.0,729782.95
31,1805.0,0.0,1037621.75
31,1901.0,834.0,0.0
31,1904.0,3308497.75,0.0
31,2007.0,21331.6,891718.89
31,2204.0,166077085.81,99651.04
31,2309.0,0.0,158661.81
31,2401.0,3156814.6,83467565.45
31,2402.0,316792306.2,121653.92
31,2403.0,295173.22,2964191.99
31,2703.0,0.0,622674.73
31,2710.0,334.8,16037.86
31,2714.0,0.0,21.38
31,2836.0,0.0,82030.0
31,2839.0,0.0,10.93
31,2904.0,0.0,964.75
31,2905.0,0.0,190.33
31,2906.0,1099719.7,9917674.33
31,2915.0,2523.94,2153827.69
31,2917.0,0.0,395603.65
31,2918.0,1975.0,0.0
31,2919.0,0.0,0.68
31,2921.0,0.0,27.34
31,2929.0,0.0,979.54
31,2939.0,0.0,2720.15
31,3204.0,2346.0,879798.79
31,3206.0,9600.13,36087.58
31,3208.0,0.0,245232.78
31,3209.0,0.0,11453.05
31,3210.0,0.0,84.04
31,3212.0,9000.0,237761.0
31,3214.0,0.0,210.46
31,3215.0,0.0,133741.19
31,3301.0,0.0,91137.78
31,3302.0,284921.64,39845657.83
31,3304.0,0.0,1448.66
31,3402.0,0.0,281.48
31,3403.0,0.0,25909.73
31,3506.0,8361.33,52728.93
31,3802.0,0.0,1711653.59
31,3808.0,0.0,34846.15
31,3809.0,882.0,4454.27
31,3812.0,0.0,4.78
31,3815.0,0.0,1.37
31,3820.0,0.0,7957.44
31,3821.0,0.0,6982.13
31,3822.0,0.0,24806.87
31,3824.0,0.0,24092.0
31,3902.0,357784.5,31150.2
31,3904.0,0.0,5255675.61
31,3905.0,0.0,306255.0
31,3906.0,0.0,18924.0
31,3907.0,0.0,1513811.29
31,3908.0,1034.75,0.0
31,3909.0,411.0,1364064.62
31,3910.0,2896.5,2458.57
31,3913.0,12650.0,324176.83
31,3916.0,2124.89,65327.76
31,3917.0,0.0,14608.37
31,3919.0,3387.8,1938258.73
31,3920.0,1713594.26,11191476.57
31,3921.0,37379916.61,1546382.63
31,3923.0,3498655.55,286623.58
31,3925.0,24672.28,633.73
31,3926.0,1427259.63,198772.12
31,4008.0,0.0,5741.2
31,4009.0,1253.8,7698.19
31,4010.0,0.0,210901.11
31,4011.0,0.0,6783.67
31,4016.0,32013.66,48107.58
31,4202.0,0.0,2249.55
31,4205.0,0.0,20248.15
31,4403.0,34308.46,0.0
31,4412.0,0.0,36.19
31,4414.0,0.0,126.67
31,4415.0,4306.0,0.0
31,4416.0,0.0,2085672.23
31,4418.0,0.0,2297.58
31,4419.0,0.0,28.63
31,4420.0,300.0,8913.76
31,4421.0,0.0,170.38
31,4503.0,0.0,5969.7
31,4802.0,0.0,1499.05
31,4804.0,31338.8,0.0
31,4806.0,0.0,5507.43
31,4810.0,30320.81,9257728.01
31,4811.0,5705.74,3120004.68
31,4813.0,88672.33,30460993.68
31,4819.0,4153.38,14360108.25
31,4820.0,0.0,12965.35
31,4821.0,0.0,5970.99
31,4823.0,2193.5,707052.62
31,4901.0,146.0,7684.2
31,4902.0,0.0,49.23
31,4906.0,0.0,97.65
31,4907.0,0.0,271993.32
31,4910.0,0.0,59.32
31,4911.0,300.0,23284.73
31,5205.0,0.0,3759.23
31,5210.0,0.0,125500.29
31,5404.0,0.0,965.25
31,5407.0,14432.15,181.53
31,5502.0,351996.5,55091595.4
31,5601.0,14251681.27,7337995.66
31,5602.0,0.0,2916515.77
31,5603.0,344654.97,6794388.88
31,5701.0,0.0,22.62
31,5903.0,936720.54,4483166.08
31,5907.0,0.0,4564.74
31,5910.0,0.0,738201.8
31,5911.0,0.0,5664.37
31,6001.0,0.0,132610.58
31,6006.0,0.0,1248772.6
31,6104.0,0.0,277.62
31,6109.0,0.0,25.41
31,6110.0,0.0,19.15
31,6113.0,0.0,4322.32
31,6114.0,0.0,1258.56
31,6116.0,0.0,2958.91
31,6201.0,0.0,283.97
31,6204.0,0.0,39.84
31,6210.0,0.0,120.63
31,6211.0,0.0,1230.74
31,6217.0,0.0,846.13
31,6302.0,0.0,1659.72
31,6307.0,0.0,508.75
31,6309.0,0.0,11671.92
31,6505.0,0.0,287.59
31,6506.0,0.0,901.17
31,6804.0,0.0,53618.46
31,6810.0,0.0,53059.04
31,6815.0,32810.82,16480.25
31,6912.0,0.0,443.07
31,7002.0,0.0,29683.36
31,7007.0,0.0,1386.36
31,7010.0,0.0,669.21
31,7013.0,780.0,0.0
31,7019.0,0.0,11641.03
31,7020.0,0.0,98.02
31,7113.0,0.0,1480.03
31,7117.0,0.0,379.31
31,7217.0,0.0,301.59
31,7303.0,0.0,1108.74
31,7304.0,0.0,7118.63
31,7306.0,0.0,759.06
31,7307.0,0.0,80606.89
31,7308.0,0.0,14643.93
31,7310.0,0.0,1900.3
31,7311.0,0.0,47.07
31,7312.0,0.0,1019.18
31,7314.0,0.0,18207.04
31,7315.0,0.0,69653.93
31,7317.0,0.0,9.62
31,7318.0,4242.43,149632.39
31,7320.0,0.0,38336.23
31,7321.0,0.0,2063.36
31,7323.0,0.0,554.2
31,7324.0,0.0,559.32
31,7325.0,0.0,7961.48
31,7326.0,607.78,155483.87
31,7411.0,0.0,390.19
31,7412.0,0.0,560.61
31,7415.0,0.0,3594.09
31,7419.0,0.0,25719.88
31,7508.0,0.0,26063.9
31,7604.0,0.0,364.77
31,7606.0,7038.9,0.0
31,7607.0,8817.22,3316894.98
31,7609.0,0.0,679.49
31,7610.0,0.0,1333.3
31,7616.0,0.0,55908.06
31,8201.0,0.0,279594.07
31,8202.0,0.0,8308.37
31,8203.0,0.0,2680.83
31,8204.0,0.0,1482.68
31,8205.0,921.92,1632.97
31,8206.0,0.0,7123.06
31,8207.0,0.0,7986.85
31,8208.0,5812.79,742227.89
31,8213.0,0.0,20611.68
31,8301.0,0.0,2529.44
31,8302.0,0.0,6169.49
31,8306.0,0.0,109.72
31,8307.0,0.0,661.79
31,8309.0,0.0,35271.51
31,8310.0,0.0,52634.36
31,8311.0,0.0,3264.11
31,8407.0,0.0,12487.18
31,8408.0,0.0,53159.22
31,8409.0,0.0,20556.39
31,8412.0,0.0,40515.55
31,8413.0,0.0,85753.29
31,8414.0,0.0,182369.42
31,8415.0,0.0,528.11
31,8417.0,0.0,21149.39
31,8418.0,0.0,2583.9
31,8419.0,0.0,456807.56
31,8420.0,0.0,48293.08
31,8421.0,3586.97,167707.33
31,8422.0,4333596.59,41795359.32
31,8423.0,0.0,8801.48
31,8424.0,0.0,110073.03
31,8425.0,0.0,8446.93
31,8426.0,0.0,584982.56
31,8427.0,0.0,618518.87
31,8428.0,0.0,338672.42
31,8429.0,0.0,276689.52
31,8430.0,0.0,15821.06
31,8431.0,0.0,22363.46
31,8432.0,0.0,14152.42
31,8433.0,41367.38,2798038.95
31,8434.0,0.0,48729.22
31,8435.0,0.0,148264.37
31,8436.0,0.0,42325.89
31,8437.0,0.0,7334.6
31,8438.0,0.0,11639.62
31,8441.0,0.0,3852.79
31,8442.0,0.0,1149918.72
31,8443.0,21120.0,29763.04
31,8450.0,0.0,289.6
31,8451.0,0.0,4057.57
31,8456.0,0.0,84903.93
31,8465.0,0.0,1581.97
31,8466.0,0.0,1388.43
31,8467.0,0.0,13880.22
31,8471.0,2300.0,126397.07
31,8473.0,0.0,7838.06
31,8474.0,0.0,105790.42
31,8477.0,0.0,58176.8
31,8478.0,417534.54,12131331.21
31,8479.0,29907.9,5085724.93
31,8481.0,0.0,206812.21
31,8482.0,12276.72,105471.32
31,8483.0,0.0,866876.48
31,8484.0,0.0,4462.46
31,8486.0,0.0,8068.08
31,8487.0,0.0,185173.05
31,8501.0,500.0,280542.27
31,8502.0,0.0,14490.41
31,8503.0,0.0,1005.93
31,8504.0,0.0,251420.27
31,8505.0,0.0,9760.12
31,8506.0,0.0,8630.68
31,8507.0,0.0,3271.42
31,8508.0,0.0,438.27
31,8511.0,0.0,18914.0
31,8512.0,0.0,2321.89
31,8514.0,0.0,226972.23
31,8515.0,0.0,689.19
31,8516.0,0.0,14260.03
31,8517.0,0.0,15421.48
31,8518.0,0.0,3443.62
31,8523.0,100.0,19686.15
31,8525.0,100.0,5051.88
31,8526.0,0.0,193.76
31,8527.0,750.0,4714.94
31,8528.0,600.0,10551.3
31,8529.0,0.0,751.29
31,8531.0,0.0,1365.22
31,8532.0,0.0,1111.43
31,8533.0,0.0,8679.18
31,8534.0,0.0,8065.15
31,8535.0,0.0,9877.2
31,8536.0,0.0,251889.26
31,8537.0,350.0,128549.48
31,8538.0,0.0,73976.04
31,8539.0,0.0,195784.39
31,8541.0,0.0,75661.79
31,8542.0,0.0,139695.99
31,8543.0,0.0,20564.1
31,8544.0,0.0,21749.65
31,8545.0,0.0,22379.16
31,8701.0,0.0,98480.48
31,8703.0,0.0,67911.79
31,8707.0,0.0,66497.22
31,8708.0,0.0,75547.7
31,8711.0,0.0,33722.39
31,8712.0,0.0,194.63
31,8713.0,0.0,246.03
31,8715.0,0.0,196.5
31,8716.0,0.0,1711012.04
31,8802.0,0.0,774320.0
31,8903.0,0.0,19455.26
31,9001.0,0.0,13425.91
31,9002.0,0.0,61502.89
31,9010.0,200.0,203.06
31,9013.0,0.0,19092.37
31,9015.0,0.0,2486.12
31,9017.0,0.0,1036.7
31,9019.0,0.0,28249.04
31,9021.0,0.0,203.94
31,9023.0,0.0,13605.1
31,9024.0,0.0,139932.1
31,9025.0,0.0,10914.07
31,9026.0,0.0,56836.44
31,9027.0,20094.46,479536.18
31,9028.0,0.0,5058.83
31,9029.0,0.0,1396.13
31,9030.0,0.0,9088.81
31,9031.0,0.0,323058.88
31,9032.0,0.0,55011.97
31,9105.0,0.0,529.22
31,9106.0,0.0,592.47
31,9401.0,0.0,6198.05
31,9403.0,0.0,13010.87
31,9404.0,0.0,319.99
31,9405.0,0.0,54579.78
31,9406.0,0.0,2118.89
31,9503.0,0.0,3098.05
31,9505.0,0.0,664.6
31,9506.0,0.0,3697.18
31,9603.0,0.0,20512.38
31,9608.0,0.0,224.24
31,9701.0,0.0,243.2
31,9703.0,0.0,5414.09
32,303.0,40567.1,0.0
32,306.0,2307.5,536.3
32,307.0,5526785.46,0.0
32,308.0,14603487.35,0.0
32,505.0,0.0,236.17
32,511.0,0.0,237.95
32,1109.0,0.0,86.61
32,1302.0,0.0,110.16
32,1404.0,34604.0,0.0
32,1504.0,0.0,41042096.18
32,1514.0,0.0,15842407.01
32,1517.0,0.0,2641605.41
32,1605.0,8038370.25,0.0
32,1704.0,0.0,103.9
32,2102.0,0.0,134331.71
32,2103.0,0.0,4927.5
32,2205.0,0.0,107.32
32,2301.0,0.0,29917135.39
32,2306.0,0.0,1305617.56
32,2309.0,15234349.78,1080918.82
32,2833.0,0.0,8550.0
32,2835.0,0.0,75.2
32,2915.0,0.0,57.08
32,2917.0,0.0,852.69
32,2922.0,0.0,4087466.53
32,2923.0,0.0,2962322.63
32,2930.0,0.0,3525000.0
32,2934.0,0.0,483.09
32,2936.0,52305.0,1392514.0
32,3003.0,0.0,99897.27
32,3005.0,0.0,544.69
32,3204.0,423200.0,5740065.06
32,3211.0,0.0,74.55
32,3214.0,0.0,2338.56
32,3301.0,0.0,1998.25
32,3304.0,0.0,490.8
32,3404.0,0.0,40.37
32,3406.0,0.0,1402.24
32,3802.0,0.0,77250.85
32,3815.0,0.0,45.25
32,3821.0,39300.0,0.0
32,3824.0,0.0,2302.42
32,3907.0,0.0,8550.11
32,3917.0,0.0,431781.49
32,3918.0,0.0,1658.11
32,3920.0,0.0,79.08
32,3921.0,0.0,21163.82
32,3923.0,1269.3,2729.83
32,3924.0,0.0,7106.92
32,3926.0,5780.0,70675.46
32,4009.0,0.0,4728.16
32,4011.0,0.0,835608.62
32,4014.0,0.0,208.07
32,4016.0,0.0,14600.23
32,4202.0,0.0,193444.33
32,4203.0,0.0,2149419.55
32,4411.0,0.0,7147.07
32,4414.0,0.0,731.64
32,4419.0,0.0,584.85
32,4420.0,0.0,1922.05
32,4421.0,0.0,674.38
32,4805.0,0.0,2.25
32,4807.0,0.0,725.54
32,4814.0,0.0,332.22
32,4819.0,0.0,21.4
32,4903.0,0.0,673.18
32,4905.0,0.0,841.23
32,4911.0,0.0,26182.19
32,5103.0,0.0,34441.76
32,5105.0,0.0,3619.38
32,5106.0,0.0,2373.92
32,5107.0,0.0,2334.12
32,5109.0,0.0,18179.23
32,5205.0,0.0,146891.76
32,5401.0,0.0,75341.46
32,5402.0,0.0,349446.95
32,5407.0,0.0,78302.84
32,5508.0,0.0,909.86
32,5601.0,0.0,210.37
32,5607.0,0.0,2051788.58
32,5608.0,0.0,14064330.74
32,5702.0,0.0,3946.41
32,5806.0,0.0,77126.06
32,5903.0,0.0,1858.51
32,6006.0,0.0,953.36
32,6101.0,0.0,67249.19
32,6104.0,0.0,21232.62
32,6106.0,0.0,13582.87
32,6107.0,0.0,33866.44
32,6109.0,0.0,199293.49
32,6110.0,0.0,106035.43
32,6111.0,0.0,168.07
32,6112.0,0.0,5251.34
32,6114.0,0.0,1540.72
32,6115.0,0.0,7280.8
32,6116.0,0.0,7020.3
32,6201.0,0.0,5944.56
32,6202.0,0.0,223005.66
32,6203.0,0.0,8887.35
32,6204.0,0.0,350609.84
32,6205.0,0.0,17095.74
32,6206.0,0.0,72340.01
32,6208.0,0.0,18343.33
32,6209.0,0.0,982.51
32,6210.0,0.0,656.45
32,6211.0,0.0,11382.35
32,6214.0,0.0,2214.06
32,6216.0,0.0,113.19
32,6301.0,0.0,444.6
32,6302.0,0.0,140695.45
32,6303.0,0.0,1321.99
32,6304.0,0.0,10193.9
32,6305.0,0.0,125796.15
32,6306.0,0.0,1016.88
32,6307.0,0.0,501.9
32,6309.0,0.0,150.0
32,6401.0,0.0,218.63
32,6402.0,0.0,49854.55
32,6403.0,0.0,553144.83
32,6404.0,0.0,5030.08
32,6405.0,0.0,41431.99
32,6406.0,0.0,227.13
32,6505.0,0.0,27888.51
32,6506.0,0.0,592.17
32,6601.0,0.0,2931.53
32,6702.0,0.0,6583.45
32,6802.0,0.0,1765.48
32,6910.0,0.0,134.93
32,6912.0,0.0,903.72
32,7003.0,0.0,64725.14
32,7005.0,0.0,301928.85
32,7009.0,0.0,14344.45
32,7013.0,0.0,1097.1
32,7019.0,0.0,15485.86
32,7117.0,0.0,6779.88
32,7307.0,0.0,28856.4
32,7308.0,0.0,6486.86
32,7312.0,0.0,22660.41
32,7314.0,0.0,642.21
32,7318.0,0.0,4160.09
32,7321.0,0.0,11.56
32,7323.0,0.0,4599.85
32,7324.0,0.0,195.93
32,7326.0,0.0,21842.09
32,7604.0,0.0,88795.97
32,7610.0,0.0,11651.12
32,7616.0,0.0,645.92
32,8205.0,0.0,1543.22
32,8211.0,0.0,540.0
32,8213.0,0.0,518.97
32,8214.0,0.0,1501.13
32,8215.0,0.0,1120.31
32,8301.0,0.0,9595.0
32,8302.0,0.0,1941.01
32,8305.0,0.0,14.34
32,8306.0,0.0,449.03
32,8407.0,0.0,84529.07
32,8408.0,0.0,184121.68
32,8409.0,0.0,93198.83
32,8410.0,0.0,1913614.0
32,8412.0,0.0,8491.04
32,8413.0,0.0,131758.55
32,8414.0,0.0,9857.08
32,8419.0,0.0,87379.38
32,8421.0,0.0,17514.43
32,8423.0,0.0,6684.0
32,8424.0,0.0,4737.25
32,8426.0,0.0,199487.67
32,8427.0,0.0,41501.75
32,8428.0,0.0,62504.6
32,8429.0,0.0,322188.67
32,8431.0,0.0,53854.52
32,8432.0,0.0,2472.1
32,8433.0,0.0,8509.02
32,8435.0,0.0,13862.93
32,8436.0,0.0,181251.63
32,8437.0,0.0,33734.62
32,8443.0,0.0,4073.14
32,8451.0,0.0,33335.0
32,8452.0,0.0,371256.41
32,8460.0,0.0,33977.63
32,8462.0,0.0,4610.0
32,8467.0,0.0,22369.78
32,8471.0,0.0,18861.91
32,8473.0,0.0,9787.13
32,8474.0,0.0,55751.82
32,8477.0,0.0,2720.4
32,8479.0,0.0,393950.75
32,8480.0,0.0,6228.73
32,8481.0,0.0,3483.37
32,8482.0,0.0,4960.41
32,8483.0,0.0,520160.66
32,8484.0,0.0,1312.3
32,8487.0,0.0,71469.12
32,8501.0,0.0,1013936.37
32,8502.0,0.0,119495.16
32,8504.0,0.0,6186.61
32,8505.0,0.0,7365.0
32,8506.0,0.0,1710.43
32,8507.0,0.0,233323.77
32,8511.0,0.0,6893.35
32,8512.0,0.0,2612.37
32,8513.0,0.0,281.24
32,8516.0,0.0,7456.8
32,8517.0,0.0,34447.6
32,8518.0,0.0,1452.71
32,8523.0,0.0,51444.13
32,8525.0,0.0,9921.39
32,8526.0,0.0,167020.85
32,8527.0,0.0,5671.45
32,8528.0,0.0,6834.0
32,8529.0,1060.0,40875.46
32,8530.0,0.0,27557.9
32,8531.0,0.0,903.78
32,8532.0,0.0,2704.52
32,8534.0,0.0,797.68
32,8535.0,0.0,317.23
32,8536.0,0.0,6479.44
32,8537.0,0.0,35560.94
32,8539.0,0.0,3906.56
32,8540.0,0.0,2360.28
32,8542.0,0.0,5501.1
32,8543.0,0.0,42431.02
32,8544.0,0.0,5566.77
32,8701.0,0.0,4755.41
32,8703.0,0.0,19370.12
32,8705.0,0.0,264672.61
32,8707.0,0.0,2091.22
32,8708.0,0.0,7872.93
32,8712.0,0.0,7870.02
32,8715.0,0.0,598.13
32,8716.0,0.0,9151.86
32,8803.0,0.0,5943.6
32,8907.0,0.0,20007.72
32,9006.0,0.0,3245.82
32,9007.0,0.0,63602.4
32,9014.0,0.0,56288.64
32,9015.0,0.0,18808.21
32,9018.0,0.0,30941.09
32,9019.0,0.0,203.11
32,9024.0,0.0,110108.83
32,9025.0,0.0,1419.24
32,9026.0,0.0,10463.87
32,9027.0,0.0,124287.49
32,9030.0,26930.0,851.73
32,9031.0,3602.11,974.72
32,9032.0,0.0,878.27
32,9033.0,0.0,173.66
32,9105.0,0.0,1181.23
32,9401.0,0.0,75046.74
32,9403.0,0.0,39949.89
32,9404.0,0.0,68549.91
32,9405.0,0.0,179836.37
32,9503.0,0.0,18812.83
32,9504.0,0.0,3129794.01
32,9505.0,0.0,5351.22
32,9506.0,0.0,5490.53
32,9508.0,0.0,266.6
32,9603.0,0.0,500.35
32,9606.0,0.0,32.37
32,9607.0,0.0,37282.35
32,9610.0,0.0,218.06
32,9615.0,0.0,579.81
33,101.0,61979.0,0.0
33,810.0,1177663.3,0.0
33,1209.0,0.0,7249.0
33,3004.0,0.0,43079.09
33,3926.0,0.0,12894.53
33,4911.0,0.0,239.38
33,6211.0,0.0,10476.33
33,8712.0,0.0,5167.95
34,711.0,108081.63,0.0
34,810.0,2520.0,0.0
34,2204.0,3539816.6,285.25
34,2208.0,0.0,67684.81
34,2915.0,0.0,100.78
34,3307.0,0.0,253.23
34,3918.0,0.0,1600.4
34,3923.0,0.0,3883.93
34,3924.0,0.0,1404.51
34,3926.0,0.0,6730.15
34,4011.0,0.0,141786.06
34,4016.0,0.0,9516.89
34,4202.0,0.0,73.62
34,4407.0,189517.77,0.0
34,4409.0,86496.69,0.0
34,4412.0,3200.0,122884.96
34,4415.0,7531292.28,0.0
34,4418.0,28619.43,216276.46
34,4420.0,1352.56,0.0
34,4811.0,0.0,20944.21
34,4819.0,0.0,704.97
34,4821.0,0.0,1326.78
34,5607.0,0.0,749.84
34,5703.0,0.0,437.44
34,6104.0,0.0,20109.29
34,6109.0,0.0,399.54
34,6110.0,0.0,3515.25
34,6111.0,0.0,233.65
34,6112.0,0.0,287.21
34,6114.0,0.0,122.88
34,6115.0,0.0,829.39
34,6204.0,0.0,65263.44
34,6209.0,0.0,1065.94
34,6211.0,0.0,654.77
34,6301.0,0.0,202.5
34,6302.0,0.0,5451.36
34,6304.0,0.0,1275.0
34,6307.0,0.0,1101.72
34,6402.0,0.0,9610.16
34,6403.0,0.0,1371.73
34,6912.0,0.0,2709.48
34,6913.0,0.0,2850.72
34,7009.0,793.74,0.0
34,7013.0,0.0,2191.58
34,7019.0,0.0,30600.92
34,7217.0,65491.28,512471.16
34,7223.0,35904.0,0.0
34,7318.0,0.0,925.0
34,7608.0,0.0,19.44
34,7610.0,0.0,906.23
34,8203.0,0.0,29.16
34,8205.0,0.0,354.68
34,8213.0,0.0,1219.47
34,8407.0,0.0,710.41
34,8408.0,0.0,10970.36
34,8409.0,0.0,187.0
34,8412.0,0.0,1183.31
34,8413.0,0.0,2407.91
34,8418.0,0.0,20.0
34,8419.0,0.0,6772.27
34,8421.0,0.0,17400.93
34,8424.0,0.0,88.08
34,8425.0,0.0,814.93
34,8428.0,0.0,5832.9
34,8432.0,0.0,9763.9
34,8433.0,0.0,14416.88
34,8448.0,0.0,3917.98
34,8465.0,39300.0,186158.08
34,8466.0,2079.09,68852.97
34,8467.0,0.0,255.0
34,8479.0,0.0,6813.13
34,8483.0,0.0,372.76
34,8484.0,0.0,546.58
34,8501.0,0.0,780.0
34,8502.0,0.0,4551.22
34,8504.0,0.0,1086.92
34,8511.0,0.0,90.0
34,8512.0,0.0,663.6
34,8518.0,0.0,839.2
34,8521.0,0.0,560.0
34,8537.0,0.0,194.86
34,8541.0,0.0,2561.02
34,8543.0,0.0,2415.62
34,8544.0,0.0,60.0
34,8701.0,0.0,2050.0
34,8703.0,0.0,64998.73
34,8708.0,0.0,81342.18
34,8716.0,0.0,249.0
34,8903.0,4634.26,0.0
34,9004.0,0.0,2064.91
34,9401.0,10765.0,3715.97
34,9403.0,192865.75,721.01
34,9404.0,0.0,1920.86
34,9406.0,0.0,56526.15
34,9506.0,0.0,2865.83
34,9603.0,0.0,36.71
34,9617.0,0.0,181.23
34,9701.0,100975.56,0.0
35,201.0,387225.17,21851115.36
35,202.0,161857.11,306.66
35,203.0,141845027.56,6191312.73
35,206.0,11731989.47,281637.11
35,207.0,0.0,1784319.7
35,209.0,4444348.51,0.0
35,210.0,0.0,37180.75
35,306.0,0.0,90110.39
35,307.0,0.0,63.64
35,308.0,0.0,76.36
35,401.0,0.0,3.32
35,402.0,830.0,12250.13
35,403.0,0.0,21.02
35,405.0,0.0,393968.53
35,406.0,0.0,39248009.64
35,407.0,0.0,323408.94
35,501.0,0.0,1706.84
35,502.0,0.0,83223.37
35,504.0,1743169.49,125195.64
35,511.0,254494.76,0.0
35,602.0,0.0,90.32
35,604.0,0.0,173.56
35,701.0,0.0,1091225.31
35,709.0,0.0,1746.69
35,710.0,0.0,6327.49
35,711.0,0.0,309248.96
35,712.0,229134.08,15247090.88
35,713.0,0.0,180378.97
35,801.0,114388.69,2556716.75
35,802.0,22396213.61,146472.8
35,803.0,3156.89,5149938.15
35,804.0,0.0,2840606.01
35,805.0,0.0,66.37
35,806.0,198898.0,0.0
35,811.0,0.0,120.47
35,813.0,879907.35,145068.62
35,814.0,0.0,2409.05
35,901.0,0.0,9170.0
35,902.0,0.0,127282.59
35,904.0,13162.48,2865922.37
35,905.0,0.0,15569.43
35,906.0,0.0,749976.66
35,907.0,0.0,84950.9
35,908.0,0.0,471069.59
35,909.0,1049.85,478013.96
35,910.0,0.0,572173.34
35,1002.0,28667.74,0.0
35,1005.0,0.0,23039.13
35,1006.0,0.0,4395.39
35,1008.0,0.0,79119.5
35,1101.0,519.6,158.39
35,1102.0,15117.99,225417.23
35,1103.0,11250.0,1703212.7
35,1104.0,142189.5,163491.71
35,1105.0,13244.0,255269.69
35,1106.0,1723.65,518252.45
35,1107.0,34893.47,0.0
35,1108.0,2452.2,7172246.79
35,1109.0,0.0,30909.41
35,1201.0,0.0,9143.28
35,1202.0,0.0,16472287.77
35,1207.0,1963.53,221700.34
35,1208.0,48016.89,27859.9
35,1211.0,1133.45,435229.63
35,1212.0,2840.0,91590.47
35,1301.0,47173.62,1799584.24
35,1302.0,2023.0,9899973.21
35,1404.0,0.0,5496.2
35,1501.0,115423.23,0.0
35,1504.0,6042.0,57.02
35,1505.0,0.0,155741.87
35,1508.0,0.0,453.93
35,1509.0,0.0,111528.12
35,1512.0,0.0,14470929.68
35,1515.0,0.0,6141.74
35,1516.0,0.0,869286.03
35,1517.0,15044.63,4913370.52
35,1518.0,0.0,16.04
35,1601.0,15127.05,0.0
35,1602.0,0.0,20725.77
35,1603.0,0.0,130132.33
35,1604.0,0.0,544110.41
35,1701.0,3599.0,12298.9
35,1702.0,133592.79,5559563.53
35,1703.0,0.0,2373.47
35,1704.0,306553.18,3247710.09
35,1801.0,0.0,98.75
35,1804.0,0.0,6607.31
35,1805.0,64850.34,4290113.8
35,1806.0,3232297.27,12389636.98
35,1901.0,181227.56,400924.88
35,1902.0,0.0,3213.07
35,1904.0,524779.3,19796408.06
35,1905.0,5927165.82,50662673.93
35,2001.0,0.0,1186021.84
35,2002.0,0.0,25350.12
35,2003.0,0.0,45154.53
35,2005.0,2924540.55,22701734.61
35,2006.0,1159.6,8842.25
35,2007.0,31653.87,284817.65
35,2008.0,504.0,387029.49
35,2009.0,0.0,20621.93
35,2101.0,19336.01,1671405.86
35,2102.0,83363.36,4259329.47
35,2103.0,5106496.77,5435987.82
35,2104.0,1544891.14,59898.39
35,2106.0,10368410.77,92825373.15
35,2202.0,0.0,2748366.14
35,2203.0,0.0,1177137.28
35,2204.0,14751018.57,113220.65
35,2205.0,0.0,25567.33
35,2207.0,0.0,23109.29
35,2208.0,856402.18,5625212.43
35,2209.0,0.0,4160.17
35,2302.0,3153.36,515.16
35,2309.0,1229010.89,12877643.36
35,2402.0,0.0,5221538.77
35,2403.0,0.0,1103.33
35,2501.0,0.0,407233.37
35,2502.0,0.0,43992.14
35,2504.0,0.0,87982.01
35,2505.0,0.0,106989.97
35,2506.0,0.0,945.94
35,2507.0,0.0,544765.69
35,2508.0,1044.26,142897.84
35,2509.0,0.0,22413.52
35,2512.0,0.0,186960.76
35,2513.0,0.0,42697.04
35,2518.0,0.0,686824.14
35,2519.0,0.0,31881.17
35,2526.0,1157.7,192416.83
35,2529.0,0.0,1624890.18
35,2602.0,0.0,920.0
35,2604.0,0.0,3363.13
35,2610.0,0.0,145658.71
35,2704.0,0.0,51033.01
35,2710.0,2000.0,981184.77
35,2711.0,4903.39,115573.4
35,2712.0,0.0,105671.81
35,2801.0,0.0,184.89
35,2802.0,860.0,0.0
35,2804.0,1102778.99,5721723.48
35,2806.0,0.0,13511.61
35,2809.0,0.0,693.74
35,2811.0,41355.83,309676.97
35,2812.0,9924.63,43158.7
35,2813.0,0.0,929.73
35,2816.0,0.0,13780.57
35,2818.0,0.0,1054379.21
35,2820.0,0.0,271536.26
35,2821.0,85.0,2230.0
35,2823.0,27271.44,2011258.12
35,2825.0,0.0,350551.98
35,2826.0,0.0,1392043.17
35,2827.0,346.34,20234.26
35,2829.0,0.0,7050.0
35,2832.0,0.0,1002784.33
35,2833.0,281.3,191357.7
35,2834.0,5970.0,135861.83
35,2835.0,65200.2,9061790.14
35,2836.0,4189.05,12519017.25
35,2839.0,0.0,29903.02
35,2841.0,0.0,173098.88
35,2842.0,0.0,70667.0
35,2843.0,0.0,18033.61
35,2844.0,2000.0,0.0
35,2845.0,0.0,6667.08
35,2849.0,0.0,304290.6
35,2852.0,3090.0,51428.61
35,2853.0,84.45,170427.75
35,2901.0,269.55,96906.86
35,2902.0,36.53,256893.18
35,2903.0,13053.33,1224437.17
35,2904.0,0.0,625.0
35,2905.0,725.06,9702980.31
35,2906.0,2232.61,1009731.67
35,2907.0,1.81,329068.48
35,2908.0,0.0,92817.14
