BRA ID MER,HS ID HS4,Year,Exports,Imports
1am00,2929,2013,36000.0,2216334.0
1am00,2931,2013,7629.0,3239.0
1am00,2932,2011,268393.0,2531154.0
1am00,2932,2012,70.0,1499148.0
1am00,2932,2013,365804.0,971935.0
1am00,2932,2014,56397.0,270042.0
1am00,2934,2013,298.0,1497027.0
1am00,2934,2014,1.0,2057049.0
1am00,2936,2011,2521.0,290052.0
1am00,2936,2013,14365.0,316407.0
1am00,2936,2014,10139.0,232899.0
1am00,2938,2013,42365.0,5130993.0
1am00,2938,2014,277508.0,5632296.0
1am00,2939,2011,1635822.0,5545700.0
1am00,2939,2012,1452524.0,10797044.0
1am00,2939,2013,808455.0,13386505.0
1am00,2939,2014,1246983.0,9965627.0
1am00,2940,2011,653.0,444615.0
1am00,2940,2012,92.0,716430.0
1am00,2940,2014,261846.0,810692.0
1am00,3006,2011,26925.0,459397.0
1am00,3006,2012,10497.0,21504.0
1am00,3104,2012,681.0,240.0
1am00,3104,2013,126.0,1123.0
1am00,3104,2014,154.0,758.0
1am00,3201,2011,6718.0,204730.0
1am00,3201,2012,9077.0,130972.0
1am00,3204,2011,54129.0,5897547.0
1am00,3204,2012,71163.0,5844946.0
1am00,3204,2013,2403.0,5828929.0
1am00,3204,2014,34748.0,5092936.0
1am00,3206,2011,1275.0,3907161.0
1am00,3207,2011,544.0,3206.0
1am00,3208,2012,1275.0,5145366.0
1am00,3208,2014,191.0,4917658.0
1am00,3209,2011,91635.0,812894.0
1am00,3209,2012,941.0,481595.0
1am00,3210,2014,22.0,48211.0
1am00,3215,2013,16734.0,3352799.0
1am00,3215,2014,15751.0,3274065.0
1am00,3301,2011,809761.0,2098243.0
1am00,3301,2012,462564.0,2267510.0
1am00,3301,2013,561676.0,2760776.0
1am00,3301,2014,524245.0,2858285.0
1am00,3302,2011,327828.0,39480670.0
1am00,3302,2012,220423.0,42832734.0
1am00,3302,2013,670809.0,43952004.0
1am00,3302,2014,1641260.0,46502835.0
1am00,3304,2012,1258.0,863148.0
1am00,3304,2013,2617.0,974167.0
1am00,3304,2014,32697.0,1292745.0
1am00,3305,2012,26198.0,12283.0
1am00,3305,2013,116385.0,192812.0
1am00,3305,2014,12365.0,94821.0
1am00,3307,2011,23331.0,271398.0
1am00,3307,2012,594.0,276577.0
1am00,3307,2013,1989.0,58010.0
1am00,3307,2014,30583.0,108098.0
1am00,3401,2012,7000.0,71701.0
1am00,3401,2014,21653.0,94490.0
1am00,3402,2011,3745505.0,858134.0
1am00,3402,2012,4788816.0,1532240.0
1am00,3402,2013,2752301.0,1105808.0
1am00,3402,2014,224313.0,1086667.0
1am00,3403,2012,8.0,272609.0
1am00,3403,2014,1222.0,433207.0
1am00,3405,2011,769653.0,30084.0
1am00,3405,2012,854856.0,18824.0
1am00,3405,2013,469091.0,81827.0
1am00,3405,2014,523355.0,64084.0
1am00,3505,2011,61088.0,6537.0
1am00,3505,2013,74.0,216599.0
1am00,3506,2011,47749.0,4332386.0
1am00,3506,2012,9850.0,4223688.0
1am00,3506,2013,2486.0,6919061.0
1am00,3506,2014,6325.0,3859538.0
1am00,3606,2013,317100.0,2124864.0
1am00,3703,2011,15908736.0,31820311.0
1am00,3703,2012,15277326.0,34725246.0
1am00,3703,2013,8935174.0,26278844.0
1am00,3703,2014,5589195.0,24098041.0
1am00,3806,2014,58403.0,289465.0
1am00,3808,2011,444601.0,8319.0
1am00,3809,2013,12680.0,829.0
1am00,3810,2011,1195244.0,4894406.0
1am00,3810,2012,1701338.0,4835429.0
1am00,3810,2013,2773480.0,4488174.0
1am00,3810,2014,1033367.0,4259658.0
1am00,3811,2012,1984.0,244235.0
1am00,3815,2013,31098.0,38995104.0
1am00,3824,2011,41357.0,2183122.0
1am00,3824,2012,13485.0,2892972.0
1am00,3824,2013,9271.0,2997354.0
1am00,3824,2014,6897.0,7595259.0
1am00,3901,2012,84089.0,57746258.0
1am00,3901,2013,18420.0,94187146.0
1am00,3902,2012,2014.0,32405034.0
1am00,3902,2013,163281.0,52262405.0
1am00,3903,2011,351199.0,72358732.0
1am00,3903,2012,396288.0,70735422.0
1am00,3903,2013,227483.0,78049801.0
1am00,3903,2014,348858.0,84221036.0
1am00,3904,2011,752117.0,9806229.0
1am00,3904,2012,127254.0,11022459.0
1am00,3904,2014,3443.0,9369646.0
1am00,3905,2013,15605.0,2214849.0
1am00,3906,2013,653.0,782309.0
1am00,3907,2011,45683.0,161771792.0
1am00,3907,2012,60185.0,100403398.0
1am00,3907,2013,511437.0,114096952.0
1am00,3907,2014,278622.0,71878187.0
1am00,3908,2012,139220.0,12397179.0
1am00,3908,2013,81349.0,11711357.0
1am00,3909,2012,4248.0,1857281.0
1am00,3909,2014,18610.0,1574592.0
1am00,3910,2011,62241.0,9132676.0
1am00,3910,2012,18013.0,7551390.0
1am00,3910,2013,5493.0,8838334.0
1am00,3910,2014,611.0,8721106.0
1am00,3912,2012,95764.0,11036422.0
1am00,3912,2013,23780.0,7478076.0
1am00,3912,2014,1168.0,7062433.0
1am00,3913,2011,16646.0,704582.0
1am00,3913,2014,68111.0,868722.0
1am00,3915,2011,450154.0,5874.0
1am00,3915,2012,664439.0,5697.0
1am00,3916,2011,810.0,71175.0
1am00,3916,2012,195.0,126970.0
1am00,3916,2013,28718.0,120823.0
1am00,3917,2011,1.0,16504443.0
1am00,3917,2012,993.0,6827305.0
1am00,3917,2013,265.0,5658633.0
1am00,3917,2014,3913.0,4568656.0
1am00,3919,2011,172190.0,45256791.0
1am00,3919,2012,507403.0,50224018.0
1am00,3919,2013,1143233.0,62761766.0
1am00,3919,2014,736602.0,68069981.0
1am00,3920,2011,200940.0,23374861.0
1am00,3920,2012,28503.0,21820946.0
1am00,3920,2013,842972.0,18011384.0
1am00,3920,2014,7655.0,20735300.0
1am00,3921,2011,147.0,15355557.0
1am00,3921,2012,1916.0,19924590.0
1am00,3921,2013,16569.0,19579464.0
1am00,3921,2014,19197.0,20112740.0
1am00,3923,2011,2442187.0,15622109.0
1am00,3923,2012,3962706.0,16001655.0
1am00,3923,2013,4459737.0,20946260.0
1am00,3923,2014,1539039.0,22470914.0
1am00,3924,2011,4758139.0,3655258.0
1am00,3924,2012,752766.0,3509639.0
1am00,3924,2013,640554.0,2283984.0
1am00,3924,2014,312928.0,2417161.0
1am00,3925,2011,27356.0,149941.0
1am00,3925,2012,16806.0,137593.0
1am00,3925,2013,66259.0,190464.0
1am00,3925,2014,181022.0,237470.0
1am00,3926,2011,596257.0,30740154.0
1am00,3926,2012,491211.0,25645510.0
1am00,3926,2013,201240.0,25688905.0
1am00,3926,2014,126715.0,26640111.0
1am00,4002,2011,2.0,18015125.0
1am00,4006,2013,0.0,568503.0
1am00,4008,2012,2.0,215150.0
1am00,4008,2013,3.0,176511.0
1am00,4009,2011,563.0,52840350.0
1am00,4009,2012,3681.0,42486707.0
1am00,4009,2013,1648.0,31366890.0
1am00,4009,2014,3450.0,24871109.0
1am00,4010,2011,3584.0,1882838.0
1am00,4010,2012,8077.0,1726985.0
1am00,4010,2013,5782.0,2029967.0
1am00,4010,2014,1098.0,2337260.0
1am00,4011,2011,2029.0,36169398.0
1am00,4011,2012,1131.0,40093326.0
1am00,4011,2013,3675.0,39132350.0
1am00,4011,2014,52940.0,33423256.0
1am00,4013,2011,282.0,1469538.0
1am00,4013,2013,252.0,1646611.0
1am00,4013,2014,2191.0,1422042.0
1am00,4016,2011,54694.0,39743067.0
1am00,4016,2012,86720.0,39485485.0
1am00,4016,2013,156038.0,37398037.0
1am00,4016,2014,55171.0,36817769.0
1am00,4017,2014,359.0,158414.0
1am00,4202,2011,648.0,14628642.0
1am00,4202,2012,430.0,15959863.0
1am00,4202,2013,0.0,17399359.0
1am00,4202,2014,31713.0,19076439.0
1am00,4409,2011,215788.0,118.0
1am00,4409,2012,1444944.0,54.0
1am00,4409,2014,2087565.0,4025.0
1am00,4411,2011,1734.0,760618.0
1am00,4411,2012,1257.0,968959.0
1am00,4412,2011,4776364.0,69139.0
1am00,4415,2011,18101.0,9493.0
1am00,4415,2012,23680.0,6909.0
1am00,4415,2013,18280.0,14086.0
1am00,4415,2014,6855.0,14410.0
1am00,4418,2012,42026.0,74339.0
1am00,4419,2013,9735.0,10208.0
1am00,4420,2012,1368.0,431276.0
1am00,4420,2013,5362.0,103688.0
1am00,4420,2014,374.0,151616.0
1am00,4504,2013,17.0,9312.0
1am00,4602,2013,442.0,2687.0
1am00,4707,2011,75038.0,1636.0
1am00,4707,2012,22275.0,2138.0
1am00,4802,2013,17946.0,2705610.0
1am00,4808,2013,0.0,5225.0
1am00,4808,2014,0.0,4791.0
1am00,4811,2011,377109.0,9406814.0
1am00,4811,2012,177468.0,9528918.0
1am00,4811,2013,277528.0,8649510.0
1am00,4811,2014,1626643.0,8343963.0
1am00,4819,2011,8808.0,13791891.0
1am00,4819,2012,15853.0,19191734.0
1am00,4819,2013,2593.0,32192466.0
1am00,4819,2014,41638.0,28576240.0
1am00,4821,2011,6587.0,2438613.0
1am00,4821,2012,3554.0,2081730.0
1am00,4821,2013,4296.0,2444030.0
1am00,4821,2014,25172.0,2718355.0
1am00,4822,2011,11790.0,145645.0
1am00,4822,2012,3500.0,146395.0
1am00,4823,2011,50826.0,5112968.0
1am00,4823,2012,117119.0,5342754.0
1am00,4823,2013,236.0,3351774.0
1am00,4823,2014,214.0,3098463.0
1am00,4901,2011,1.0,63337.0
1am00,4901,2012,49.0,86871.0
1am00,4901,2013,9105.0,107481.0
1am00,4907,2011,6.0,5907.0
1am00,4908,2011,6017.0,39962.0
1am00,4908,2012,135.0,63256.0
1am00,4911,2011,5760.0,1602630.0
1am00,4911,2012,8728.0,1583969.0
1am00,4911,2013,3925.0,2607564.0
1am00,4911,2014,6993.0,3404272.0
1am00,5407,2012,7498.0,2460184.0
1am00,5602,2011,21286.0,3786896.0
1am00,5602,2012,27009.0,3618344.0
1am00,5602,2013,40415.0,2684105.0
1am00,5602,2014,45330.0,3611528.0
1am00,5603,2013,60577.0,480224.0
1am00,5807,2013,44.0,61647.0
1am00,5903,2012,2206.0,616155.0
1am00,5903,2014,127929.0,1065871.0
1am00,5906,2012,3.0,491327.0
1am00,5906,2014,1849.0,522642.0
1am00,5910,2014,1851.0,37193.0
1am00,6105,2011,2079.0,395753.0
1am00,6203,2011,113510.0,591662.0
1am00,6203,2012,246515.0,321959.0
1am00,6203,2013,230569.0,477948.0
1am00,6203,2014,142381.0,178809.0
1am00,6306,2014,145800.0,167965.0
1am00,6307,2012,1.0,1631572.0
1am00,6307,2014,277.0,1057894.0
1am00,6804,2011,25024.0,742495.0
1am00,6805,2011,5876.0,734520.0
1am00,6812,2013,901.0,48227.0
1am00,6812,2014,628.0,236524.0
1am00,6813,2011,132.0,1407029.0
1am00,6815,2013,1100.0,357775.0
1am00,6815,2014,336.0,322584.0
1am00,6914,2014,3.0,183274.0
1am00,7007,2013,11.0,647837.0
1am00,7009,2011,30.0,6893824.0
1am00,7009,2012,2620.0,5180729.0
1am00,7009,2013,1312.0,5081731.0
1am00,7009,2014,5955.0,4474005.0
1am00,7015,2012,87.0,102753.0
1am00,7015,2013,1.0,68492.0
1am00,7015,2014,36.0,57558.0
1am00,7019,2011,1464.0,4366310.0
1am00,7019,2012,43806.0,2891014.0
1am00,7019,2013,145642.0,2675099.0
1am00,7019,2014,60503.0,1639809.0
1am00,7106,2011,848999.0,192380338.0
1am00,7106,2014,16882.0,109975572.0
1am00,7108,2013,86790.0,552794.0
1am00,7115,2013,436150.0,172528.0
1am00,7115,2014,273150.0,148296.0
1am00,7204,2011,5958384.0,324.0
1am00,7204,2012,829161.0,87.0
1am00,7204,2013,3002767.0,3703.0
1am00,7204,2014,3885024.0,5440.0
1am00,7208,2014,123.0,23795632.0
1am00,7210,2011,1882.0,46125867.0
1am00,7210,2012,77525.0,67274013.0
1am00,7210,2013,890.0,56722352.0
1am00,7210,2014,3470.0,84168185.0
1am00,7211,2012,58.0,2430472.0
1am00,7212,2012,3633.0,10343391.0
1am00,7212,2013,344.0,9142535.0
1am00,7212,2014,223.0,11643877.0
1am00,7215,2011,6.0,333736.0
1am00,7215,2012,555.0,175871.0
1am00,7215,2014,9.0,173075.0
1am00,7219,2013,85500.0,498199.0
1am00,7220,2013,3740.0,11637376.0
1am00,7220,2014,6255.0,12430434.0
1am00,7225,2013,5283.0,1298510.0
1am00,7229,2013,378.0,867305.0
1am00,7306,2011,1552.0,3529487.0
1am00,7306,2012,181.0,3852207.0
1am00,7307,2012,258.0,893274.0
1am00,7307,2013,808.0,1723221.0
1am00,7307,2014,946.0,1475035.0
1am00,7309,2011,2756000.0,630227.0
1am00,7309,2012,3816000.0,959604.0
1am00,7309,2013,3392000.0,151249.0
1am00,7309,2014,3984000.0,131243.0
1am00,7310,2011,276225.0,150305.0
1am00,7310,2012,263475.0,330371.0
1am00,7310,2013,230245.0,344262.0
1am00,7310,2014,10161.0,1476458.0
1am00,7312,2011,921.0,837100.0
1am00,7314,2013,18.0,8984555.0
1am00,7315,2011,203507.0,13014454.0
1am00,7315,2012,594.0,11465706.0
1am00,7315,2013,2345.0,9905918.0
1am00,7315,2014,11902.0,9610667.0
1am00,7317,2011,486.0,785508.0
1am00,7317,2012,35.0,525103.0
1am00,7317,2013,88.0,869932.0
1am00,7317,2014,91.0,709514.0
1am00,7318,2011,144373.0,110349190.0
1am00,7318,2012,3561960.0,107416107.0
1am00,7318,2013,132642.0,104923321.0
1am00,7318,2014,135272.0,87105146.0
1am00,7320,2011,115909.0,14586489.0
1am00,7320,2012,7898.0,13940422.0
1am00,7320,2013,17846.0,10819357.0
1am00,7320,2014,34298.0,10155828.0
1am00,7322,2012,49.0,3011.0
1am00,7322,2014,750.0,86650.0
1am00,7325,2011,62.0,421036.0
1am00,7325,2012,80.0,247787.0
1am00,7325,2013,2765.0,88959.0
1am00,7326,2011,854081.0,12319602.0
1am00,7326,2012,1407892.0,22678459.0
1am00,7326,2013,1539733.0,17486292.0
1am00,7326,2014,1765583.0,13947793.0
1am00,7408,2012,476.0,659244.0
1am00,7408,2013,72032.0,998263.0
1am00,7408,2014,5079.0,819308.0
1am00,7410,2012,221.0,187964.0
1am00,7410,2013,12503.0,166954.0
1am00,7410,2014,2.0,76631.0
1am00,7411,2013,328788.0,56036085.0
1am00,7411,2014,1065.0,61675639.0
1am00,7412,2011,40.0,2658537.0
1am00,7412,2012,1087.0,2951262.0
1am00,7413,2011,626.0,202152.0
1am00,7413,2014,0.0,168146.0
1am00,7415,2011,2.0,3810286.0
1am00,7415,2012,1109.0,4193376.0
1am00,7415,2013,5072.0,5580943.0
1am00,7415,2014,8704.0,5828488.0
1am00,7419,2012,21.0,479017.0
1am00,7419,2014,24.0,2465062.0
1am00,7506,2013,4.0,221493.0
1am00,7506,2014,153.0,426745.0
1am00,7508,2012,1098.0,881403.0
1am00,7601,2012,420063.0,11734804.0
1am00,7601,2014,7688.0,5196621.0
1am00,7602,2012,1230.0,9816294.0
1am00,7602,2014,421488.0,1214162.0
1am00,7604,2011,14337.0,952184.0
1am00,7604,2013,38560.0,2426269.0
1am00,7604,2014,87.0,1981632.0
1am00,7606,2011,107371.0,53551422.0
1am00,7606,2013,916663.0,87220153.0
1am00,7607,2013,160452.0,11618265.0
1am00,7607,2014,2797.0,11121609.0
1am00,7609,2011,1604.0,64450.0
1am00,7612,2011,99048.0,944086.0
1am00,7612,2012,142504.0,322778.0
1am00,7612,2013,145944.0,202099.0
1am00,7612,2014,134198.0,60277.0
1am00,7616,2011,18.0,4559389.0
1am00,7616,2012,2444.0,4721329.0
1am00,7616,2013,26.0,5397642.0
1am00,7616,2014,20292.0,5889727.0
1am00,7806,2012,147448.0,412.0
1am00,7806,2014,190937.0,594.0
1am00,7907,2012,124.0,532401.0
1am00,7907,2013,97.0,378281.0
1am00,7907,2014,102.0,270643.0
1am00,8001,2011,17138.0,5525579.0
1am00,8001,2012,397165.0,3463131.0
1am00,8001,2013,2120789.0,1331263.0
1am00,8001,2014,1039844.0,664282.0
1am00,8003,2011,4687944.0,1371701.0
1am00,8003,2012,5141275.0,1179243.0
1am00,8003,2013,3834571.0,857572.0
1am00,8003,2014,1772582.0,741497.0
1am00,8007,2012,23396.0,5993533.0
1am00,8007,2014,21010.0,5197269.0
1am00,8203,2012,64.0,414800.0
1am00,8204,2011,53.0,484865.0
1am00,8204,2012,381.0,298564.0
1am00,8205,2012,48.0,1137164.0
1am00,8205,2014,6738.0,976545.0
1am00,8206,2011,1662.0,2964245.0
1am00,8206,2012,90.0,2215130.0
1am00,8206,2013,1770.0,2002057.0
1am00,8206,2014,1372.0,1777028.0
1am00,8207,2012,136652.0,4951464.0
1am00,8207,2013,26800.0,9642440.0
1am00,8207,2014,39138.0,12944808.0
1am00,8209,2014,317.0,32687.0
1am00,8212,2011,106018124.0,13315756.0
1am00,8212,2012,121875690.0,12874917.0
1am00,8212,2013,124670514.0,12644002.0
1am00,8212,2014,121133638.0,13448549.0
1am00,8301,2011,130966.0,13636524.0
1am00,8301,2012,128866.0,11802680.0
1am00,8301,2013,131327.0,11280375.0
1am00,8301,2014,47196.0,10954693.0
1am00,8302,2011,732266.0,8610917.0
1am00,8302,2012,1484948.0,3830819.0
1am00,8302,2013,1529698.0,2205971.0
1am00,8302,2014,483471.0,1340963.0
1am00,8303,2011,607661.0,5517617.0
1am00,8303,2014,39866.0,5980722.0
1am00,8307,2012,594.0,113357.0
1am00,8308,2011,2.0,52838.0
1am00,8308,2014,3833.0,30876.0
1am00,8309,2012,6935806.0,1356668.0
1am00,8309,2013,9633620.0,310823.0
1am00,8309,2014,7425035.0,83572.0
1am00,8310,2014,114.0,141822.0
1am00,8311,2011,290111.0,8048388.0
1am00,8311,2012,931970.0,6050661.0
1am00,8311,2013,1253824.0,3990267.0
1am00,8311,2014,116450.0,2544292.0
1am00,8404,2011,3222.0,220.0
1am00,8405,2014,134.0,452019.0
1am00,8407,2011,18365.0,58899814.0
1am00,8407,2012,18052.0,59147857.0
1am00,8407,2013,2034.0,60331283.0
1am00,8407,2014,84871.0,50600112.0
1am00,8408,2011,138740.0,22432852.0
1am00,8408,2012,950.0,27762580.0
1am00,8408,2013,193500.0,16268621.0
1am00,8408,2014,5715.0,17189162.0
1am00,8409,2011,5024870.0,277022337.0
1am00,8409,2012,8920892.0,275494944.0
1am00,8409,2013,8928558.0,247427467.0
1am00,8409,2014,3989974.0,220295037.0
1am00,8411,2011,3407735.0,4215381.0
1am00,8411,2012,436000.0,4249425.0
1am00,8411,2013,607114.0,82816650.0
1am00,8411,2014,47054.0,11255155.0
1am00,8412,2013,9600.0,3787955.0
1am00,8412,2014,76.0,3605465.0
1am00,8413,2011,17480.0,85932153.0
1am00,8413,2012,80568.0,69111849.0
1am00,8413,2013,308457.0,49481545.0
1am00,8413,2014,145790.0,48137000.0
1am00,8414,2011,67175.0,113419818.0
1am00,8414,2012,144836.0,144097540.0
1am00,8414,2013,6783.0,231826006.0
1am00,8414,2014,202084.0,276717398.0
1am00,8415,2011,1619.0,136631094.0
1am00,8415,2012,19773.0,177904669.0
1am00,8415,2013,190722.0,309079062.0
1am00,8415,2014,706679.0,369837577.0
1am00,8417,2011,32430.0,3646032.0
1am00,8417,2012,35.0,2785620.0
1am00,8417,2013,27205.0,1126784.0
1am00,8418,2013,2930.0,1154634.0
1am00,8418,2014,10122.0,4274229.0
1am00,8419,2011,192.0,6830987.0
1am00,8419,2012,29834.0,6464065.0
1am00,8419,2014,13954.0,3443378.0
1am00,8420,2013,256923.0,113822.0
1am00,8421,2011,20130.0,83610251.0
